YMD,YM,MD,Product,Price,KRW_USD_EXR,Annual_Call_Rate,item_PPI,item_CPI,Food_Price_Index,Cereals_Price_Index,DayAvg_Temperature,DayDiff_Temperature,DayAvg_RelativeHumidity,DaySum_Rainfall,DayAvg_WindSpeed,DaySum_Sunshine,Warning_Count
2005-09-06,200509,906,마늘,16500.0,1013.0,3.33,43.69,56.367,68.4,61.5,22.4,3.8,42.0,10.4,3.8,0.0,0.0
2005-09-07,200509,907,마늘,16500.0,1013.0,3.33,43.69,56.367,68.4,61.5,23.0,8.2,40.0,0.0,1.8,3.4,0.0
2005-09-08,200509,908,마늘,16500.0,1013.0,3.33,43.69,56.367,68.4,61.5,23.2,10.0,42.8,0.0,1.0,3.8,0.0
2005-09-09,200509,909,마늘,16500.0,1013.0,3.33,43.69,56.367,68.4,61.5,22.6,5.8,44.8,3.2,0.6,0.6,0.0
2005-09-10,200509,910,마늘,16500.0,1013.0,3.33,43.69,56.367,68.4,61.5,23.4,7.4,46.2,5.4,0.6,1.8,0.0
2005-09-12,200509,912,마늘,16500.0,1013.0,3.33,43.69,56.367,68.4,61.5,26.2,9.2,43.0,0.0,0.4,3.6,0.0
2005-09-13,200509,913,마늘,16500.0,1013.0,3.33,43.69,56.367,68.4,61.5,24.4,8.2,45.0,9.4,2.2,2.2,0.0
2005-09-14,200509,914,마늘,16500.0,1013.0,3.33,43.69,56.367,68.4,61.5,21.4,7.0,43.6,1.2,1.6,2.2,0.0
2005-09-15,200509,915,마늘,16500.0,1013.0,3.33,43.69,56.367,68.4,61.5,20.8,10.0,42.0,0.0,1.2,4.6,0.0
2005-09-16,200509,916,마늘,16500.0,1013.0,3.33,43.69,56.367,68.4,61.5,21.8,11.2,41.6,0.0,1.0,4.4,0.0
2005-09-20,200509,920,마늘,16500.0,1013.0,3.33,43.69,56.367,68.4,61.5,22.4,7.8,42.8,3.4,1.2,2.6,0.0
2005-09-21,200509,921,마늘,16500.0,1013.0,3.33,43.69,56.367,68.4,61.5,19.8,4.6,46.2,27.2,1.8,1.2,0.0
2005-09-22,200509,922,마늘,16500.0,1013.0,3.33,43.69,56.367,68.4,61.5,19.2,4.2,46.2,3.6,1.0,0.0,0.0
2005-09-23,200509,923,마늘,16500.0,1013.0,3.33,43.69,56.367,68.4,61.5,20.0,7.8,44.4,0.2,1.0,1.0,0.0
2005-09-26,200509,926,마늘,16500.0,1013.0,3.33,43.69,56.367,68.4,61.5,20.2,9.6,39.8,0.0,0.8,4.8,0.0
2005-09-27,200509,927,마늘,16500.0,1013.0,3.33,43.69,56.367,68.4,61.5,18.2,8.2,42.8,0.0,0.6,0.6,0.0
2005-09-28,200509,928,마늘,16500.0,1013.0,3.33,43.69,56.367,68.4,61.5,18.6,10.8,43.0,0.0,1.0,2.0,0.0
2005-09-29,200509,929,마늘,16333.333333333334,1013.0,3.33,43.69,56.367,68.4,61.5,19.6,10.4,42.2,0.0,1.6,3.2,0.0
2005-09-30,200509,930,마늘,16666.666666666668,1013.0,3.33,43.69,56.367,68.4,61.5,20.6,6.6,45.6,11.4,1.2,0.8,0.0
2005-10-04,200510,1004,마늘,16555.555555555555,1013.0,3.33,45.22,56.54,69.4,62.1,15.2,8.8,41.6,2.4,0.8,0.0,0.0
2005-10-05,200510,1005,마늘,16555.555555555555,1013.0,3.33,45.22,56.54,69.4,62.1,15.4,10.2,45.6,0.2,0.4,1.0,0.0
2005-10-06,200510,1006,마늘,16555.555555555555,1013.0,3.33,45.22,56.54,69.4,62.1,16.8,12.6,44.4,0.0,0.8,3.2,0.0
2005-10-07,200510,1007,마늘,16555.555555555555,1013.0,3.33,45.22,56.54,69.4,62.1,16.6,5.2,46.2,5.4,0.4,0.4,0.0
2005-10-10,200510,1010,마늘,16611.11111111111,1013.0,3.33,45.22,56.54,69.4,62.1,16.4,12.6,41.0,0.0,1.0,3.6,0.0
2005-10-11,200510,1011,마늘,16611.11111111111,1013.0,3.33,45.22,56.54,69.4,62.1,17.0,10.0,39.0,0.0,1.6,2.6,0.0
2005-10-12,200510,1012,마늘,16611.11111111111,1013.0,3.33,45.22,56.54,69.4,62.1,17.6,10.2,40.2,0.0,1.0,3.2,0.0
2005-10-13,200510,1013,마늘,16611.11111111111,1013.0,3.33,45.22,56.54,69.4,62.1,18.4,9.6,43.8,0.2,0.8,3.6,0.0
2005-10-14,200510,1014,마늘,16611.11111111111,1013.0,3.33,45.22,56.54,69.4,62.1,16.4,10.4,39.6,0.0,1.2,1.4,0.0
2005-10-15,200510,1015,마늘,16611.11111111111,1013.0,3.33,45.22,56.54,69.4,62.1,14.0,11.0,34.8,0.0,1.2,4.0,0.0
2005-10-17,200510,1017,마늘,16611.11111111111,1013.0,3.33,45.22,56.54,69.4,62.1,13.8,16.0,37.6,0.0,0.6,5.6,0.0
2005-10-18,200510,1018,마늘,16611.11111111111,1013.0,3.33,45.22,56.54,69.4,62.1,14.2,13.6,41.0,0.0,0.6,4.8,0.0
2005-10-19,200510,1019,마늘,16722.222222222223,1013.0,3.33,45.22,56.54,69.4,62.1,14.6,11.6,43.4,0.0,1.0,1.6,0.0
2005-10-20,200510,1020,마늘,16722.222222222223,1013.0,3.33,45.22,56.54,69.4,62.1,14.6,13.0,41.4,0.0,0.8,3.6,0.0
2005-10-21,200510,1021,마늘,16722.222222222223,1013.0,3.33,45.22,56.54,69.4,62.1,12.8,7.2,42.0,2.0,1.4,0.0,0.0
2005-10-24,200510,1024,마늘,16722.222222222223,1013.0,3.33,45.22,56.54,69.4,62.1,12.0,14.0,36.6,0.0,1.0,4.8,0.0
2005-10-25,200510,1025,마늘,16722.222222222223,1013.0,3.33,45.22,56.54,69.4,62.1,13.0,11.4,40.4,0.0,0.2,1.6,0.0
2005-10-26,200510,1026,마늘,16722.222222222223,1013.0,3.33,45.22,56.54,69.4,62.1,14.0,11.4,45.2,0.4,0.4,1.0,0.0
2005-10-27,200510,1027,마늘,16722.222222222223,1013.0,3.33,45.22,56.54,69.4,62.1,13.4,13.2,45.6,0.0,0.4,2.8,0.0
2005-10-28,200510,1028,마늘,16937.5,1013.0,3.33,45.22,56.54,69.4,62.1,13.4,9.4,42.4,1.0,1.6,0.4,0.0
2005-10-31,200510,1031,마늘,16937.5,1013.0,3.33,45.22,56.54,69.4,62.1,10.0,12.4,35.2,0.0,1.0,4.0,0.0
2005-11-01,200511,1101,마늘,16937.5,1013.0,3.33,48.65,57.232,68.8,60.6,9.8,14.2,38.2,0.0,0.6,5.0,0.0
2005-11-02,200511,1102,마늘,16937.5,1013.0,3.33,48.65,57.232,68.8,60.6,11.6,13.6,40.4,0.0,0.8,3.8,0.0
2005-11-03,200511,1103,마늘,16937.5,1013.0,3.33,48.65,57.232,68.8,60.6,15.2,12.6,40.6,0.0,0.6,3.6,0.0
2005-11-04,200511,1104,마늘,16937.5,1013.0,3.33,48.65,57.232,68.8,60.6,15.8,13.6,43.0,0.0,0.4,3.0,0.0
2005-11-05,200511,1105,마늘,16937.5,1013.0,3.33,48.65,57.232,68.8,60.6,16.8,10.2,46.2,8.2,0.6,1.6,0.0
2005-11-07,200511,1107,마늘,16937.5,1013.0,3.33,48.65,57.232,68.8,60.6,11.6,10.6,35.8,0.4,1.8,4.8,0.0
2005-11-08,200511,1108,마늘,17000.0,1013.0,3.33,48.65,57.232,68.8,60.6,10.8,11.4,30.8,0.0,1.4,5.0,0.0
2005-11-09,200511,1109,마늘,17062.5,1013.0,3.33,48.65,57.232,68.8,60.6,9.8,12.0,36.6,0.0,0.8,3.0,0.0
2005-11-10,200511,1110,마늘,17062.5,1013.0,3.33,48.65,57.232,68.8,60.6,12.2,14.4,41.0,0.2,0.6,3.4,0.0
2005-11-11,200511,1111,마늘,17062.5,1013.0,3.33,48.65,57.232,68.8,60.6,12.2,5.8,50.0,17.4,0.8,0.0,0.0
2005-11-14,200511,1114,마늘,17062.5,1013.0,3.33,48.65,57.232,68.8,60.6,9.0,8.8,35.0,0.0,1.6,1.8,0.0
2005-11-15,200511,1115,마늘,17062.5,1013.0,3.33,48.65,57.232,68.8,60.6,5.4,8.8,30.6,0.0,2.0,3.8,0.0
2005-11-16,200511,1116,마늘,17312.5,1013.0,3.33,48.65,57.232,68.8,60.6,3.8,11.2,36.6,0.0,1.0,3.2,0.0
2005-11-17,200511,1117,마늘,17312.5,1013.0,3.33,48.65,57.232,68.8,60.6,4.6,11.6,33.2,0.0,1.6,4.4,0.0
2005-11-18,200511,1118,마늘,17312.5,1013.0,3.33,48.65,57.232,68.8,60.6,4.8,10.6,30.2,0.0,1.4,4.6,0.0
2005-11-21,200511,1121,마늘,17312.5,1013.0,3.33,48.65,57.232,68.8,60.6,5.2,12.6,38.0,0.2,1.4,2.4,0.0
2005-11-22,200511,1122,마늘,17312.5,1013.0,3.33,48.65,57.232,68.8,60.6,5.4,11.2,35.2,0.0,1.0,3.4,0.0
2005-11-23,200511,1123,마늘,17312.5,1013.0,3.33,48.65,57.232,68.8,60.6,6.4,12.6,38.6,0.0,0.8,2.0,0.0
2005-11-24,200511,1124,마늘,17312.5,1013.0,3.33,48.65,57.232,68.8,60.6,7.0,11.0,38.8,0.0,0.8,3.2,0.0
2005-11-25,200511,1125,마늘,17312.5,1013.0,3.33,48.65,57.232,68.8,60.6,7.0,13.2,37.6,0.0,0.8,3.6,0.0
2005-11-28,200511,1128,마늘,17312.5,1013.0,3.33,48.65,57.232,68.8,60.6,8.6,13.2,37.0,0.2,2.2,2.2,0.0
2005-11-29,200511,1129,마늘,17312.5,1013.0,3.33,48.65,57.232,68.8,60.6,6.4,7.0,30.0,0.0,2.8,3.6,0.0
2005-11-30,200511,1130,마늘,17312.5,1013.0,3.33,48.65,57.232,68.8,60.6,5.4,10.6,34.4,0.0,1.0,3.4,0.0
2005-12-02,200512,1202,마늘,17312.5,1013.0,3.33,48.43,57.75,69.5,61.5,4.6,9.2,32.4,0.0,2.0,2.0,0.0
2005-12-05,200512,1205,마늘,17312.5,1013.0,3.33,48.43,57.75,69.5,61.5,-1.2,7.2,37.6,4.4,2.8,2.8,0.0
2005-12-06,200512,1206,마늘,17312.5,1013.0,3.33,48.43,57.75,69.5,61.5,0.4,9.0,38.0,1.6,2.0,2.8,0.0
2005-12-07,200512,1207,마늘,17312.5,1013.0,3.33,48.43,57.75,69.5,61.5,0.4,7.2,39.0,2.0,2.0,2.2,0.0
2005-12-08,200512,1208,마늘,17437.5,1013.0,3.33,48.43,57.75,69.5,61.5,0.4,6.2,34.4,0.2,2.2,2.8,0.0
2005-12-09,200512,1209,마늘,17437.5,1013.0,3.33,48.43,57.75,69.5,61.5,0.4,10.2,36.0,0.0,1.2,3.4,0.0
2005-12-10,200512,1210,마늘,17437.5,1013.0,3.33,48.43,57.75,69.5,61.5,1.2,8.0,37.8,0.0,1.6,1.2,0.0
2005-12-12,200512,1212,마늘,17437.5,1013.0,3.33,48.43,57.75,69.5,61.5,-2.2,6.0,36.4,2.4,3.6,2.8,0.0
2005-12-13,200512,1213,마늘,17437.5,1013.0,3.33,48.43,57.75,69.5,61.5,-3.0,6.4,36.4,2.4,3.2,2.6,0.0
2005-12-14,200512,1214,마늘,17437.5,1013.0,3.33,48.43,57.75,69.5,61.5,-2.4,8.2,38.6,2.2,2.0,2.8,0.0
2005-12-15,200512,1215,마늘,17437.5,1013.0,3.33,48.43,57.75,69.5,61.5,-1.2,7.0,37.0,2.4,2.2,3.0,0.0
2005-12-16,200512,1216,마늘,17437.5,1013.0,3.33,48.43,57.75,69.5,61.5,0.4,7.6,37.8,0.2,2.4,2.0,0.0
2005-12-19,200512,1219,마늘,17437.5,1013.0,3.33,48.43,57.75,69.5,61.5,-1.0,10.8,34.0,0.0,1.0,3.0,0.0
2005-12-20,200512,1220,마늘,17562.5,1013.0,3.33,48.43,57.75,69.5,61.5,-0.8,12.4,33.8,0.0,0.8,2.6,0.0
2005-12-21,200512,1221,마늘,17562.5,1013.0,3.33,48.43,57.75,69.5,61.5,-2.2,6.8,36.8,2.6,4.0,0.8,0.0
2005-12-22,200512,1222,마늘,17562.5,1013.0,3.33,48.43,57.75,69.5,61.5,-2.8,8.4,37.4,3.8,3.6,3.2,0.0
2005-12-23,200512,1223,마늘,17562.5,1013.0,3.33,48.43,57.75,69.5,61.5,1.0,10.4,40.0,0.2,1.8,1.2,0.0
2005-12-26,200512,1226,마늘,17562.5,1013.0,3.33,48.43,57.75,69.5,61.5,-1.6,6.0,31.4,0.0,2.2,3.4,0.0
2005-12-27,200512,1227,마늘,17750.0,1013.0,3.33,48.43,57.75,69.5,61.5,-2.6,8.8,32.4,0.0,1.8,3.4,0.0
2005-12-28,200512,1228,마늘,17750.0,1013.0,3.33,48.43,57.75,69.5,61.5,-3.2,11.2,32.8,0.0,0.4,3.0,0.0
2005-12-29,200512,1229,마늘,17812.5,1013.0,3.33,48.43,57.75,69.5,61.5,-2.2,12.0,34.2,0.0,0.4,2.4,0.0
2005-12-30,200512,1230,마늘,17812.5,1013.0,3.33,48.43,57.75,69.5,61.5,0.2,12.8,38.6,0.2,0.6,1.8,0.0
2006-01-02,200601,102,마늘,17812.5,929.6,4.19,49.21,57.924,69.4,62.7,3.0,7.0,34.6,0.0,1.8,3.0,0.0
2006-01-03,200601,103,마늘,17812.5,929.6,4.19,49.21,57.924,69.4,62.7,0.8,6.2,23.0,0.0,1.8,3.2,0.0
2006-01-04,200601,104,마늘,17812.5,929.6,4.19,49.21,57.924,69.4,62.7,-0.8,4.0,25.8,0.0,2.2,0.0,0.0
2006-01-05,200601,105,마늘,17875.0,929.6,4.19,49.21,57.924,69.4,62.7,-3.4,7.2,33.6,0.0,1.8,2.6,0.0
2006-01-06,200601,106,마늘,17875.0,929.6,4.19,49.21,57.924,69.4,62.7,-3.2,6.6,33.6,0.2,2.6,0.8,0.0
2006-01-09,200601,109,마늘,17875.0,929.6,4.19,49.21,57.924,69.4,62.7,0.2,11.0,35.6,0.0,0.6,3.2,0.0
2006-01-10,200601,110,마늘,17875.0,929.6,4.19,49.21,57.924,69.4,62.7,0.6,10.6,35.8,0.0,1.0,3.6,0.0
2006-01-11,200601,111,마늘,17875.0,929.6,4.19,49.21,57.924,69.4,62.7,-0.2,13.2,36.4,0.0,0.4,3.6,0.0
2006-01-12,200601,112,마늘,17875.0,929.6,4.19,49.21,57.924,69.4,62.7,3.2,13.8,40.0,2.0,1.6,2.6,0.0
2006-01-13,200601,113,마늘,17875.0,929.6,4.19,49.21,57.924,69.4,62.7,6.8,5.4,50.2,10.8,1.2,0.0,0.0
2006-01-15,200601,115,마늘,17875.0,929.6,4.19,49.21,57.924,69.4,62.7,3.2,8.2,46.6,0.6,0.4,0.4,0.0
2006-01-16,200601,116,마늘,17875.0,929.6,4.19,49.21,57.924,69.4,62.7,2.0,5.2,49.6,6.4,0.6,0.0,0.0
2006-01-17,200601,117,마늘,17875.0,929.6,4.19,49.21,57.924,69.4,62.7,3.0,8.2,44.2,0.8,0.8,2.0,0.0
2006-01-18,200601,118,마늘,17875.0,929.6,4.19,49.21,57.924,69.4,62.7,3.0,7.4,41.4,0.8,1.0,1.6,0.0
2006-01-19,200601,119,마늘,18062.5,929.6,4.19,49.21,57.924,69.4,62.7,3.6,5.6,44.0,0.0,1.8,0.2,0.0
2006-01-20,200601,120,마늘,18187.5,929.6,4.19,49.21,57.924,69.4,62.7,3.6,6.4,41.2,0.0,1.6,1.6,0.0
2006-01-23,200601,123,마늘,18312.5,929.6,4.19,49.21,57.924,69.4,62.7,-1.2,9.6,32.8,0.0,1.6,3.6,0.0
2006-01-24,200601,124,마늘,18312.5,929.6,4.19,49.21,57.924,69.4,62.7,-0.8,11.2,33.4,0.0,0.8,4.6,0.0
2006-01-25,200601,125,마늘,18312.5,929.6,4.19,49.21,57.924,69.4,62.7,0.4,11.0,33.6,0.0,0.6,4.2,0.0
2006-01-26,200601,126,마늘,18312.5,929.6,4.19,49.21,57.924,69.4,62.7,1.2,9.4,36.0,0.0,1.0,2.6,0.0
2006-01-27,200601,127,마늘,18312.5,929.6,4.19,49.21,57.924,69.4,62.7,1.8,9.6,33.4,0.0,1.8,3.0,0.0
2006-01-31,200601,131,마늘,18312.5,929.6,4.19,49.21,57.924,69.4,62.7,5.2,3.6,49.8,7.4,1.2,0.0,0.0
2006-02-01,200602,201,마늘,18312.5,929.6,4.19,48.28,57.808,70.4,64.8,2.6,6.4,42.6,5.2,2.0,0.8,0.0
2006-02-02,200602,202,마늘,18312.5,929.6,4.19,48.28,57.808,70.4,64.8,1.0,8.2,33.8,0.0,2.0,3.2,0.0
2006-02-03,200602,203,마늘,18312.5,929.6,4.19,48.28,57.808,70.4,64.8,-5.2,8.2,31.0,0.0,3.2,3.4,0.0
2006-02-06,200602,206,마늘,18312.5,929.6,4.19,48.28,57.808,70.4,64.8,1.0,6.6,46.4,4.4,0.6,0.2,0.0
2006-02-07,200602,207,마늘,18312.5,929.6,4.19,48.28,57.808,70.4,64.8,1.4,4.6,41.4,3.0,3.6,1.2,0.0
2006-02-08,200602,208,마늘,18312.5,929.6,4.19,48.28,57.808,70.4,64.8,-2.6,5.0,36.0,0.6,4.2,3.2,0.0
2006-02-09,200602,209,마늘,18312.5,929.6,4.19,48.28,57.808,70.4,64.8,-1.8,8.2,34.8,0.0,1.8,3.6,0.0
2006-02-10,200602,210,마늘,18312.5,929.6,4.19,48.28,57.808,70.4,64.8,1.6,7.8,38.0,0.0,2.0,1.6,0.0
2006-02-13,200602,213,마늘,18312.5,929.6,4.19,48.28,57.808,70.4,64.8,4.2,15.8,32.4,0.4,1.2,5.6,0.0
2006-02-14,200602,214,마늘,18312.5,929.6,4.19,48.28,57.808,70.4,64.8,8.4,9.6,44.8,8.8,1.6,1.6,0.0
2006-02-15,200602,215,마늘,18312.5,929.6,4.19,48.28,57.808,70.4,64.8,4.6,3.6,48.4,4.8,0.8,0.0,0.0
2006-02-16,200602,216,마늘,18312.5,929.6,4.19,48.28,57.808,70.4,64.8,4.0,7.2,38.8,0.2,2.2,0.6,0.0
2006-02-17,200602,217,마늘,18312.5,929.6,4.19,48.28,57.808,70.4,64.8,-1.4,5.8,27.2,0.0,2.6,4.4,0.0
2006-02-20,200602,220,마늘,18312.5,929.6,4.19,48.28,57.808,70.4,64.8,4.2,11.4,32.6,0.0,0.6,4.8,0.0
2006-02-21,200602,221,마늘,18312.5,929.6,4.19,48.28,57.808,70.4,64.8,5.0,15.4,35.4,0.0,0.6,4.6,0.0
2006-02-22,200602,222,마늘,18312.5,929.6,4.19,48.28,57.808,70.4,64.8,3.6,7.2,38.0,1.0,1.4,0.6,0.0
2006-02-23,200602,223,마늘,18312.5,929.6,4.19,48.28,57.808,70.4,64.8,2.8,12.0,29.2,0.0,1.0,5.2,0.0
2006-02-24,200602,224,마늘,18312.5,929.6,4.19,48.28,57.808,70.4,64.8,4.4,11.4,32.0,0.0,1.0,5.2,0.0
2006-02-27,200602,227,마늘,18312.5,929.6,4.19,48.28,57.808,70.4,64.8,1.4,9.6,33.8,0.0,1.2,4.6,0.0
2006-02-28,200602,228,마늘,18312.5,929.6,4.19,48.28,57.808,70.4,64.8,3.4,5.2,42.2,1.6,1.2,0.0,0.0
2006-03-02,200603,302,마늘,18312.5,929.6,4.19,49.07,58.442,69.4,63.9,1.2,6.2,32.6,0.0,3.2,3.6,0.0
2006-03-03,200603,303,마늘,18312.5,929.6,4.19,49.07,58.442,69.4,63.9,1.0,9.6,32.8,0.0,1.4,4.6,0.0
2006-03-06,200603,306,마늘,18250.0,929.6,4.19,49.07,58.442,69.4,63.9,7.8,11.6,42.8,0.0,1.6,2.6,0.0
2006-03-07,200603,307,마늘,18250.0,929.6,4.19,49.07,58.442,69.4,63.9,8.6,11.0,38.2,0.0,1.4,4.2,0.0
2006-03-08,200603,308,마늘,18250.0,929.6,4.19,49.07,58.442,69.4,63.9,7.6,11.4,35.4,0.0,1.0,4.6,0.0
2006-03-09,200603,309,마늘,18125.0,929.6,4.19,49.07,58.442,69.4,63.9,8.0,10.2,41.0,0.0,1.0,1.4,0.0
2006-03-10,200603,310,마늘,18187.5,929.6,4.19,49.07,58.442,69.4,63.9,9.4,14.6,35.6,0.0,1.4,4.8,0.0
2006-03-13,200603,313,마늘,18187.5,929.6,4.19,49.07,58.442,69.4,63.9,-0.6,8.8,33.4,0.0,2.6,2.8,0.0
2006-03-14,200603,314,마늘,18187.5,929.6,4.19,49.07,58.442,69.4,63.9,2.4,9.2,30.2,0.0,2.8,5.4,0.0
2006-03-15,200603,315,마늘,18218.75,929.6,4.19,49.07,58.442,69.4,63.9,6.0,13.8,27.8,0.0,1.2,5.0,0.0
2006-03-16,200603,316,마늘,18250.0,929.6,4.19,49.07,58.442,69.4,63.9,4.8,5.2,42.4,7.0,1.8,0.2,0.0
2006-03-17,200603,317,마늘,18375.0,929.6,4.19,49.07,58.442,69.4,63.9,8.0,15.8,35.6,0.2,0.8,5.2,0.0
2006-03-20,200603,320,마늘,18375.0,929.6,4.19,49.07,58.442,69.4,63.9,5.4,14.0,26.0,0.0,1.0,4.4,0.0
2006-03-21,200603,321,마늘,18437.5,929.6,4.19,49.07,58.442,69.4,63.9,9.4,13.4,32.6,0.0,1.0,3.6,0.0
2006-03-22,200603,322,마늘,18437.5,929.6,4.19,49.07,58.442,69.4,63.9,9.6,12.6,38.6,1.2,1.4,2.8,0.0
2006-03-23,200603,323,마늘,18437.5,929.6,4.19,49.07,58.442,69.4,63.9,7.0,10.6,30.0,0.0,2.2,5.2,0.0
2006-03-24,200603,324,마늘,18437.5,929.6,4.19,49.07,58.442,69.4,63.9,4.6,13.2,28.8,0.0,1.0,6.0,0.0
2006-03-27,200603,327,마늘,18437.5,929.6,4.19,49.07,58.442,69.4,63.9,7.4,13.4,29.8,0.0,1.2,4.6,0.0
2006-03-28,200603,328,마늘,18375.0,929.6,4.19,49.07,58.442,69.4,63.9,3.6,6.2,31.2,0.2,4.2,2.8,0.0
2006-03-29,200603,329,마늘,18375.0,929.6,4.19,49.07,58.442,69.4,63.9,4.6,11.2,26.2,0.0,2.6,6.0,0.0
2006-03-30,200603,330,마늘,18375.0,929.6,4.19,49.07,58.442,69.4,63.9,5.6,9.4,29.2,0.0,2.6,6.2,0.0
2006-03-31,200603,331,마늘,18375.0,929.6,4.19,49.07,58.442,69.4,63.9,7.0,17.8,30.4,0.0,0.8,6.0,0.0
2006-04-03,200604,403,마늘,18375.0,929.6,4.19,48.89,59.134,69.7,65.1,10.8,16.6,31.8,0.0,1.0,5.4,0.0
2006-04-04,200604,404,마늘,18312.5,929.6,4.19,48.89,59.134,69.7,65.1,11.0,6.2,43.0,11.0,1.6,0.0,0.0
2006-04-05,200604,405,마늘,18312.5,929.6,4.19,48.89,59.134,69.7,65.1,10.4,10.2,40.4,3.0,1.8,4.2,0.0
2006-04-06,200604,406,마늘,18312.5,929.6,4.19,48.89,59.134,69.7,65.1,9.0,11.2,39.4,0.0,0.8,1.4,0.0
2006-04-07,200604,407,마늘,18312.5,929.6,4.19,48.89,59.134,69.7,65.1,12.2,11.2,31.2,0.0,2.0,5.2,0.0
2006-04-10,200604,410,마늘,18312.5,929.6,4.19,48.89,59.134,69.7,65.1,14.0,3.8,46.2,15.8,2.4,0.2,0.0
2006-04-11,200604,411,마늘,18312.5,929.6,4.19,48.89,59.134,69.7,65.1,12.8,5.0,46.8,17.6,1.6,0.0,0.0
2006-04-12,200604,412,마늘,18187.5,929.6,4.19,48.89,59.134,69.7,65.1,11.8,11.4,39.8,0.2,1.8,4.4,0.0
2006-04-13,200604,413,마늘,18187.5,929.6,4.19,48.89,59.134,69.7,65.1,8.2,4.4,38.0,0.4,1.4,0.2,0.0
2006-04-14,200604,414,마늘,18125.0,929.6,4.19,48.89,59.134,69.7,65.1,9.4,11.4,34.6,0.0,1.4,4.2,0.0
2006-04-17,200604,417,마늘,18000.0,929.6,4.19,48.89,59.134,69.7,65.1,10.4,17.0,27.6,0.0,1.6,5.2,0.0
2006-04-18,200604,418,마늘,17750.0,929.6,4.19,48.89,59.134,69.7,65.1,15.0,12.6,28.2,0.0,2.0,3.4,0.0
2006-04-19,200604,419,마늘,17687.5,929.6,4.19,48.89,59.134,69.7,65.1,11.8,11.8,35.8,15.4,3.4,1.0,0.0
2006-04-20,200604,420,마늘,17687.5,929.6,4.19,48.89,59.134,69.7,65.1,8.2,5.2,32.4,0.2,5.2,2.6,0.0
2006-04-21,200604,421,마늘,17687.5,929.6,4.19,48.89,59.134,69.7,65.1,10.8,10.8,29.8,0.0,2.6,6.2,0.0
2006-04-24,200604,424,마늘,17562.5,929.6,4.19,48.89,59.134,69.7,65.1,10.8,13.4,23.4,0.0,2.2,6.0,0.0
2006-04-25,200604,425,마늘,17562.5,929.6,4.19,48.89,59.134,69.7,65.1,11.8,13.8,24.6,0.0,1.2,6.2,0.0
2006-04-26,200604,426,마늘,17562.5,929.6,4.19,48.89,59.134,69.7,65.1,11.6,7.0,35.2,0.2,0.6,0.2,0.0
2006-04-27,200604,427,마늘,17562.5,929.6,4.19,48.89,59.134,69.7,65.1,11.4,11.2,38.8,0.0,1.2,4.2,0.0
2006-04-28,200604,428,마늘,17562.5,929.6,4.19,48.89,59.134,69.7,65.1,11.2,15.4,36.6,0.0,1.2,6.0,0.0
2006-05-02,200605,502,마늘,17437.5,929.6,4.19,47.58,58.73,71.0,67.8,15.4,10.4,30.8,0.0,3.0,5.6,0.0
2006-05-03,200605,503,마늘,17437.5,929.6,4.19,47.58,58.73,71.0,67.8,13.8,13.4,34.0,0.0,1.6,6.4,0.0
2006-05-04,200605,504,마늘,17437.5,929.6,4.19,47.58,58.73,71.0,67.8,17.2,16.6,34.0,0.0,1.0,6.0,0.0
2006-05-08,200605,508,마늘,17312.5,929.6,4.19,47.58,58.73,71.0,67.8,16.2,8.2,43.4,0.2,1.8,1.6,0.0
2006-05-09,200605,509,마늘,17312.5,929.6,4.19,47.58,58.73,71.0,67.8,15.8,10.0,45.0,3.8,1.8,1.2,0.0
2006-05-10,200605,510,마늘,17312.5,929.6,4.19,47.58,58.73,71.0,67.8,15.8,6.6,46.6,20.4,0.8,0.2,0.0
2006-05-11,200605,511,마늘,17312.5,929.6,4.19,47.58,58.73,71.0,67.8,15.2,10.4,33.0,0.0,2.4,4.0,0.0
2006-05-12,200605,512,마늘,17312.5,929.6,4.19,47.58,58.73,71.0,67.8,14.0,8.6,28.2,0.4,1.2,1.0,0.0
2006-05-15,200605,515,마늘,17062.5,929.6,4.19,47.58,58.73,71.0,67.8,16.4,13.4,25.2,0.0,1.0,3.6,0.0
2006-05-16,200605,516,마늘,16750.0,929.6,4.19,47.58,58.73,71.0,67.8,17.8,13.6,29.4,0.0,0.8,3.6,0.0
2006-05-17,200605,517,마늘,16625.0,929.6,4.19,47.58,58.73,71.0,67.8,17.4,10.4,32.8,0.2,0.6,1.6,0.0
2006-05-18,200605,518,마늘,16625.0,929.6,4.19,47.58,58.73,71.0,67.8,17.2,9.6,41.8,6.2,0.4,0.8,0.0
2006-05-19,200605,519,마늘,14869.473684210529,929.6,4.19,47.58,58.73,71.0,67.8,15.0,4.2,49.2,42.0,0.8,0.2,0.0
2006-05-22,200605,522,마늘,14895.78947368421,929.6,4.19,47.58,58.73,71.0,67.8,19.6,10.8,39.6,4.4,2.4,3.2,0.0
2006-05-23,200605,523,마늘,14790.526315789471,929.6,4.19,47.58,58.73,71.0,67.8,16.6,8.4,40.4,0.6,1.8,4.8,0.0
2006-05-24,200605,524,마늘,13385.51724137931,929.6,4.19,47.58,58.73,71.0,67.8,15.8,10.8,42.0,0.0,1.4,4.6,0.0
2006-05-25,200605,525,마늘,13247.586206896553,929.6,4.19,47.58,58.73,71.0,67.8,17.2,10.2,39.0,0.0,2.0,2.2,0.0
